loss,mae,val_loss,val_mae,learning_rate
131.37216186523438,9.03537654876709,12.339351654052734,2.550039052963257,0.0010000000474974513
127.00657653808594,8.824766159057617,14.942107200622559,3.055166006088257,0.0010000000474974513
124.84168243408203,8.77405834197998,10.169322967529297,2.304826259613037,0.0005000000237487257
121.2470703125,8.634416580200195,13.598785400390625,2.7254114151000977,0.0005000000237487257
124.30582427978516,8.710916519165039,10.72295093536377,2.4403111934661865,0.0005000000237487257
124.25312805175781,8.721135139465332,12.908867835998535,2.7512216567993164,0.0005000000237487257
119.99984741210938,8.582033157348633,11.596382141113281,2.598620891571045,0.0005000000237487257
122.01663208007812,8.678281784057617,14.596831321716309,3.005492925643921,0.0005000000237487257
120.73245239257812,8.615724563598633,10.630515098571777,2.4288477897644043,0.0002500000118743628
117.45280456542969,8.473386764526367,9.363238334655762,2.276115894317627,0.0002500000118743628
117.63916015625,8.497603416442871,10.343660354614258,2.4335126876831055,0.0002500000118743628
117.44107818603516,8.50500202178955,10.013961791992188,2.3266146183013916,0.0002500000118743628
116.33084106445312,8.454304695129395,11.574121475219727,2.575298547744751,0.0002500000118743628
117.10308837890625,8.498167037963867,12.46078109741211,2.7120983600616455,0.0002500000118743628
116.30547332763672,8.428051948547363,10.665762901306152,2.394976854324341,0.0002500000118743628
112.69252014160156,8.290534019470215,8.789259910583496,2.1466288566589355,0.0001250000059371814
117.93458557128906,8.494328498840332,10.103297233581543,2.4185893535614014,0.0001250000059371814
115.9650650024414,8.438682556152344,9.585205078125,2.255396604537964,0.0001250000059371814
115.9437255859375,8.441834449768066,10.301763534545898,2.388808012008667,0.0001250000059371814
117.13237762451172,8.446293830871582,10.440983772277832,2.384010076522827,0.0001250000059371814
114.60676574707031,8.33476448059082,8.839313507080078,2.1660146713256836,0.0001250000059371814
115.5894546508789,8.424702644348145,8.354161262512207,2.131667137145996,6.25000029685907e-05
114.93077087402344,8.386706352233887,8.526655197143555,2.1276967525482178,6.25000029685907e-05
115.40806579589844,8.389348983764648,8.097635269165039,2.071676254272461,6.25000029685907e-05
114.73587799072266,8.365151405334473,8.565665245056152,2.131788730621338,6.25000029685907e-05
116.92695617675781,8.41555118560791,8.360515594482422,2.103423833847046,6.25000029685907e-05
114.6541976928711,8.375996589660645,7.97173547744751,2.0487060546875,6.25000029685907e-05
113.33248138427734,8.347206115722656,8.540678024291992,2.1349036693573,6.25000029685907e-05
112.88500213623047,8.286014556884766,8.662192344665527,2.1594443321228027,6.25000029685907e-05
112.89525604248047,8.334054946899414,8.826228141784668,2.182711601257324,6.25000029685907e-05
116.2773666381836,8.437993049621582,8.223468780517578,2.068352699279785,6.25000029685907e-05
114.7551498413086,8.368049621582031,8.231147766113281,2.0590405464172363,6.25000029685907e-05
113.95928955078125,8.324797630310059,8.390511512756348,2.106374502182007,3.125000148429535e-05
114.98351287841797,8.371126174926758,8.258010864257812,2.1121230125427246,3.125000148429535e-05
109.21685791015625,8.192853927612305,8.250672340393066,2.082409143447876,3.125000148429535e-05
111.93630981445312,8.258984565734863,7.83743143081665,2.0252525806427,3.125000148429535e-05
111.91551971435547,8.282187461853027,8.168763160705566,2.0728631019592285,3.125000148429535e-05
114.08078002929688,8.33470344543457,7.850735664367676,2.0326783657073975,3.125000148429535e-05
112.30133819580078,8.261005401611328,7.935957431793213,2.0343379974365234,3.125000148429535e-05
114.67166137695312,8.408246994018555,7.620781898498535,1.9843745231628418,3.125000148429535e-05
111.60515594482422,8.258797645568848,7.637528419494629,1.9724127054214478,3.125000148429535e-05
113.4753646850586,8.291661262512207,7.867555141448975,2.0192108154296875,3.125000148429535e-05
109.87014770507812,8.19763469696045,8.164258003234863,2.084118604660034,3.125000148429535e-05
113.87860107421875,8.375388145446777,7.917447090148926,2.0393481254577637,3.125000148429535e-05
113.27716064453125,8.328022003173828,8.004715919494629,2.0436594486236572,3.125000148429535e-05
111.6106185913086,8.299370765686035,8.115286827087402,2.0723676681518555,1.5625000742147677e-05
110.74285125732422,8.233978271484375,8.463484764099121,2.149756908416748,1.5625000742147677e-05
116.3100814819336,8.399057388305664,7.946691989898682,2.047004461288452,1.5625000742147677e-05
113.50340270996094,8.305182456970215,7.216723442077637,1.902908444404602,1.5625000742147677e-05
112.7378921508789,8.318619728088379,7.27186918258667,1.9236502647399902,1.5625000742147677e-05
